Ulasan,Label 
this phone is a international phone and Samsung will tell you. you have to send it to Vietnam to get service TechnoMaster was no help I had to email them twice before I got a response. there response was to call Samsung. the phone was purchased in august of 2017 it will not charge or turn on I guess I am out over 200 bucks not a great deal!,Negatif
I wasn't able to use this Item with my cell phone carrier item was returned,Negatif
"This was a phone for a friend in El Salvador and it worked very good, no problem at all, the Sim worked with the carrier they have and all the apps were transferred without any issues. I recomend this cel phone.",Positif
"My son really wanted this phone and he enjoying himself to the max. The memory is superb, no more low memory messages and it automatically recovered all his contacts and photos from his Samsung account.",Positif
Main charger arrived separately which makes me second guess whether my instrument is brand new. Everything should have been boxed delivered together.,Positif
worst experience i can hear others but others can't hear my voice . changed 2 networks but still same issue. contacted samsung support but no use,Negatif
Lips to the phone and I'm sure that is is going to serve my needs will it's very complicated to me that you have to take in consideration that I'm 83 years old and a lot of new stuff I'm not adapt to but I seek help we have a Samsung team at Best Buy that has been a lifesaver and setting it up and the good thing about that they do not charge you anything for that I'm pleased with the phone,Positif
The phone in general works fine but I just can't understand why would they use that awful type of loudspeaker on it that's the only con I can think about for that price,Positif
"Great all-around phone for the price, the battery has lasted me up to two days, it's fast, the software is clean (no bloatware!) and customisable, and it's physical characteristics are excellent. It's pleasingly slim, and the screen is large enough for anything you need it for, the dual-sim feature is incredibly useful for me as I travel frequently. I love that I can easily manage which sim card is used for either texting, calling, or data right from the drop-down menu.
For me, the biggest caveat is the lack of compass. The phone is certainly usable for directions when driving because it uses the GPS to track the motion of the car to determine your direction of travel, but if you are trying use the phone for directions while on foot, the lack of compass stands out immediately. Neither the arrow nor the map rotate with the phone when on foot making it difficult to determine which way to start walking. After using this phone over the last year, I learned to use the landmarks noted on the map as reference points, but it would be much more user-friendly if there simply was a compass built into the phone.
Ultimately, I am very happy with this phone and would buy it again, but it could be even better if a compass was added.",Positif
1 bar with t-mobile when my note 5 has 5 bar with 4g lte. Not 4g lte compatible. Horrible Returned,Negatif
Nice phone im happy do far. Preformed as stated. I'm currently overseas and bought it online. Easy to set up and the overseas sim card works well getting 4g or higher speed. I recommend this item.,Positif
